,fdc_id,data_type,description,food_category_id,publication_date,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description,nutrient_id,amount,data_points,derivation_id,min,max,median,loq,footnote,min_year_acquired,nutrient_name,unit_name
116252,2485394,branded_food,"CHOCOLATE PEANUT CARAMEL FLAVOR VITAMIN & PROTEIN BARS, CHOCOLATE PEANUT CARAMEL",,2023-02-16,GS1 Ireland,FULFIL,,851724008342,"HYDROLYZED COLLAGEN, MALTITOL, CALCIUM CASEINATE, GLYCERIN, PALM KERNEL OIL, MALTITOL SYRUP, WHEY PROTEIN ISOLATE, MILK, WATER, HYDROLYZED WHEY PROTEIN CONCENTRATE, SOYBEANS, PEANUT BUTTER (PEANUTS), DRY ROASTED GRANULATED PEANUTS, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING:ANHYDROUS MILK FAT, COCOA, COCOA PROCESSED WITH ALKALI, NATURAL FLAVORS, NONFAT MILK, SALT, SOY LECITHIN, SUCRALOSE, SUNFLOWER LECITHIN. VITAMIN BLEND [ASCORBIC ACID (VITAMIN C), NIACINAMIDE (VITAMIN B3), ALPHA-TOCOPHEROL ACETATE (VITAMIN E), RIBOFLAVIN (VITAMIN B2), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMINE MONONITRATE (VITAMIN B1), VITAMIN A PALMITATE, CYANOCOBALAMIN (VITAMIN B12)].",,40.0,g,1 bar,En. tyčinky,LI,16.92 oz/480 g,2022-02-19,2023-02-16,United States,,,,,1004,15.0,,70.0,,,,,,,Lipid (tuk),G
116253,2485394,branded_food,"CHOCOLATE PEANUT CARAMEL FLAVOR VITAMIN & PROTEIN BARS, CHOCOLATE PEANUT CARAMEL",,2023-02-16,GS1 Ireland,FULFIL,,851724008342,"HYDROLYZED COLLAGEN, MALTITOL, CALCIUM CASEINATE, GLYCERIN, PALM KERNEL OIL, MALTITOL SYRUP, WHEY PROTEIN ISOLATE, MILK, WATER, HYDROLYZED WHEY PROTEIN CONCENTRATE, SOYBEANS, PEANUT BUTTER (PEANUTS), DRY ROASTED GRANULATED PEANUTS, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING:ANHYDROUS MILK FAT, COCOA, COCOA PROCESSED WITH ALKALI, NATURAL FLAVORS, NONFAT MILK, SALT, SOY LECITHIN, SUCRALOSE, SUNFLOWER LECITHIN. VITAMIN BLEND [ASCORBIC ACID (VITAMIN C), NIACINAMIDE (VITAMIN B3), ALPHA-TOCOPHEROL ACETATE (VITAMIN E), RIBOFLAVIN (VITAMIN B2), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMINE MONONITRATE (VITAMIN B1), VITAMIN A PALMITATE, CYANOCOBALAMIN (VITAMIN B12)].",,40.0,g,1 bar,En. tyčinky,LI,16.92 oz/480 g,2022-02-19,2023-02-16,United States,,,,,1003,37.5,,70.0,,,,,,,Protein,G
116740,2490245,branded_food,"FITNESS WHOLE FOOD BAR, DARK CHOCOLATE PEANUT BUTTER",,2023-02-16,Caldo International Inc.,ECO TREK,,13964491050,"DARK CHOCOLATE (EVAPORATED CANE JUICE, LIQUOR, SOY LECITHIN, NATURAL VANILLA), FRUITRIM (FRUIT JUICES, NATURAL GRAIN DEXTRINS), PEANUT PASTE, SUPERFOOD BLEND (BEET JUICE, CONCORD GRAPE, BLUEBERRY, POMEGRANATE, ACAI, SPIRULINA, ALOE VERA, BARLEY GRASS, SOY LECITHIN [98% OIL FREE], FRUCTOOLIGOSACCHARIDES, INULIN, CHLORELLA, WHEAT GRASS POWDER, WHEAT SPROUT, RED RASPBERRY LEAF, SPINACH, HYDRILLA VERTICILLATA ROOT, NOVA SCOTIA DULSE [PURPLE SEAWEED], MANGOSTEEN, PARSLEY, PROTEASE), SOY PROTEIN ISOLATE, OATS, AGAVE SYRUP, RESVERATROL, SOY PROTEIN CRISPS, BLUEBERRIES (WITH WHITE GRAPE JUICE CONCENTRATE AND CANOLA OIL), INULIN, HEMP POWDER, DATES, BROWN RICE SYRUP, NATURAL FLAVORS.",,50.0,g,1 BAR,En. tyčinky,LI,1.76 oz/50 g,2018-02-13,2023-02-16,United States,,,,,1004,18.0,,70.0,,,,,,,Lipid (tuk),G
116741,2490245,branded_food,"FITNESS WHOLE FOOD BAR, DARK CHOCOLATE PEANUT BUTTER",,2023-02-16,Caldo International Inc.,ECO TREK,,13964491050,"DARK CHOCOLATE (EVAPORATED CANE JUICE, LIQUOR, SOY LECITHIN, NATURAL VANILLA), FRUITRIM (FRUIT JUICES, NATURAL GRAIN DEXTRINS), PEANUT PASTE, SUPERFOOD BLEND (BEET JUICE, CONCORD GRAPE, BLUEBERRY, POMEGRANATE, ACAI, SPIRULINA, ALOE VERA, BARLEY GRASS, SOY LECITHIN [98% OIL FREE], FRUCTOOLIGOSACCHARIDES, INULIN, CHLORELLA, WHEAT GRASS POWDER, WHEAT SPROUT, RED RASPBERRY LEAF, SPINACH, HYDRILLA VERTICILLATA ROOT, NOVA SCOTIA DULSE [PURPLE SEAWEED], MANGOSTEEN, PARSLEY, PROTEASE), SOY PROTEIN ISOLATE, OATS, AGAVE SYRUP, RESVERATROL, SOY PROTEIN CRISPS, BLUEBERRIES (WITH WHITE GRAPE JUICE CONCENTRATE AND CANOLA OIL), INULIN, HEMP POWDER, DATES, BROWN RICE SYRUP, NATURAL FLAVORS.",,50.0,g,1 BAR,En. tyčinky,LI,1.76 oz/50 g,2018-02-13,2023-02-16,United States,,,,,1003,20.0,,70.0,,,,,,,Protein,G
117997,2506592,branded_food,"PEANUT BUTTER CHOCOLATE CHIP MACROBAR, PEANUT BUTTER CHOCOLATE CHIP",,2023-03-16,GO MACRO LLC,GOMACRO,,181945000062,"ORGANIC BROWN RICE SYRUP, ORGANIC PEANUT BUTTER, ORGANIC PROTEIN BLEND (ORGANIC SPROUTED BROWN RICE PROTEIN, ORGANIC PEA PROTEIN), ORGANIC CHOCOLATE CHIPS (ORGANIC COCONUT SUGAR, ORGANIC COCOA, ORGANIC COCOA BUTTER), ORGANIC PUFFED BROWN RICE, ORGANIC PEANUTS.",,69.0,GRM,1 bar,En. tyčinky,LI,2.4 oz/69 g,2023-02-16,2023-03-16,United States,,,,,1004,15.94,,70.0,,,,,,,Lipid (tuk),G
117998,2506592,branded_food,"PEANUT BUTTER CHOCOLATE CHIP MACROBAR, PEANUT BUTTER CHOCOLATE CHIP",,2023-03-16,GO MACRO LLC,GOMACRO,,181945000062,"ORGANIC BROWN RICE SYRUP, ORGANIC PEANUT BUTTER, ORGANIC PROTEIN BLEND (ORGANIC SPROUTED BROWN RICE PROTEIN, ORGANIC PEA PROTEIN), ORGANIC CHOCOLATE CHIPS (ORGANIC COCONUT SUGAR, ORGANIC COCOA, ORGANIC COCOA BUTTER), ORGANIC PUFFED BROWN RICE, ORGANIC PEANUTS.",,69.0,GRM,1 bar,En. tyčinky,LI,2.4 oz/69 g,2023-02-16,2023-03-16,United States,,,,,1003,15.94,,70.0,,,,,,,Protein,G
118060,2507831,branded_food,"CHOCOLATE BROWNIE BAKED WHOLE GRAIN ENERGY SNACK BARS, CHOCOLATE BROWNIE",,2023-03-16,Clif Bar and Company,CLIF KID,ZBAR,722252194336,"OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBRE*), TAPIOCA SYRUP*, CANE SYRUP*, FIG PASTE*, CANE SUGAR*, COCOA*, UNSWEETENED CHOCOLATE*, HIGH-OLEIC SUNFLOWER OIL*, NATURAL FLAVOURS, COCOA BUTTER*, SEA SALT, BAKING SODA, SOY LECITHIN*, VANILLA EXTRACT*.",,36.0,MG,1 bar,En. tyčinky,LI,36 g,2023-01-27,2023-03-16,United States,,,,,1004,11.11,,70.0,,,,,,,Lipid (tuk),G
118061,2507831,branded_food,"CHOCOLATE BROWNIE BAKED WHOLE GRAIN ENERGY SNACK BARS, CHOCOLATE BROWNIE",,2023-03-16,Clif Bar and Company,CLIF KID,ZBAR,722252194336,"OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBRE*), TAPIOCA SYRUP*, CANE SYRUP*, FIG PASTE*, CANE SUGAR*, COCOA*, UNSWEETENED CHOCOLATE*, HIGH-OLEIC SUNFLOWER OIL*, NATURAL FLAVOURS, COCOA BUTTER*, SEA SALT, BAKING SODA, SOY LECITHIN*, VANILLA EXTRACT*.",,36.0,MG,1 bar,En. tyčinky,LI,36 g,2023-01-27,2023-03-16,United States,,,,,1003,5.56,,70.0,,,,,,,Protein,G
118078,2507857,branded_food,"BAKED WHOLE GRAIN ENERGY SNACK BARS VARIETY PACK, CHOCOLATE CHIP, ICED OATMEAL COOKIE, S'MORES",,2023-03-16,Clif Bar and Company,CLIF KID,ZBAR,722252231765,"CHOCOLATE CHIP - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, UNSWEETENED CHOCOLATE*, NATURAL FLAVORS, COCOA BUTTER*, BAKING SODA, SEA SALT, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT,ICED OATMEAL COOKIE - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, COCOA BUTTER*, NATURAL FLAVORS, SOY FLOUR*, BAKING SODA, SEA SALT, CINNAMON*, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT,S'MORES - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, UNSWEETENED CHOCOLATE*, NATURAL FLAVORS, COCOA BUTTER*, SEA SALT, SOY FLOUR*, BAKING SODA, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT",,36.0,MG,,En. tyčinky,LI,22.86 oz/648 g,2023-01-30,2023-03-16,United States,,,,,1004,13.89,,70.0,,,,,,,Lipid (tuk),G
118079,2507857,branded_food,"BAKED WHOLE GRAIN ENERGY SNACK BARS VARIETY PACK, CHOCOLATE CHIP, ICED OATMEAL COOKIE, S'MORES",,2023-03-16,Clif Bar and Company,CLIF KID,ZBAR,722252231765,"CHOCOLATE CHIP - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, UNSWEETENED CHOCOLATE*, NATURAL FLAVORS, COCOA BUTTER*, BAKING SODA, SEA SALT, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT,ICED OATMEAL COOKIE - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, COCOA BUTTER*, NATURAL FLAVORS, SOY FLOUR*, BAKING SODA, SEA SALT, CINNAMON*, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT,S'MORES - OAT BLEND* (ROLLED OATS*, OAT FLOUR*, OAT FIBER*), TAPIOCA SYRUP*, FIG PASTE*, HIGH OLEIC SUNFLOWER OIL*, CANE SUGAR*, CANE SYRUP*, UNSWEETENED CHOCOLATE*, NATURAL FLAVORS, COCOA BUTTER*, SEA SALT, SOY FLOUR*, BAKING SODA, SOY LECITHIN*, VANILLA EXTRACT*, *ORGANIC INGREDIENT",,36.0,MG,,En. tyčinky,LI,22.86 oz/648 g,2023-01-30,2023-03-16,United States,,,,,1003,5.56,,70.0,,,,,,,Protein,G
118100,2507962,branded_food,"CRUNCHY PEANUT BUTTER ENERGY BARS, CRUNCHY PEANUT BUTTER",,2023-03-16,Clif Bar and Company,CLIF BAR,,722252301208,"ORGANIC BROWN RICE SYRUP, ORGANIC ROLLED OATS, ORGANIC CANE SYRUP, ORGANIC PEANUT BUTTER, ORGANIC ROASTED SOYBEANS, SOY PROTEIN ISOLATE, PEANUTS, PEANUT FLOUR, RICE FLOUR, ORGANIC SOY FLOUR, ORGANIC OAT FIBER, NATURAL FLAVORS, SEA SALT, BARLEY MALT EXTRACT. VITAMINS & MINERALS: DICALCIUM PHOSPHATE, MAGNESIUM OXIDE, ASCORBIC ACID (VIT. C), DL-ALPHA TOCOPHERYL ACETATE (VIT. E), BETA CAROTENE (VIT. A), NIACINAMIDE (VIT. B3), ERGOCALCIFEROL (VIT. D2), THIAMINE MONONITRATE (VIT. B1), PYRIDOXINE HYDROCHLORIDE (VIT. B6), RIBOFLAVIN (VIT. B2), CYANOCOBALAMIN (VIT. B12).",,68.0,MG,1 bar,En. tyčinky,LI,28.80 oz/816 g,2023-01-28,2023-03-16,United States,,,,,1004,10.29,,70.0,,,,,,,Lipid (tuk),G
118101,2507962,branded_food,"CRUNCHY PEANUT BUTTER ENERGY BARS, CRUNCHY PEANUT BUTTER",,2023-03-16,Clif Bar and Company,CLIF BAR,,722252301208,"ORGANIC BROWN RICE SYRUP, ORGANIC ROLLED OATS, ORGANIC CANE SYRUP, ORGANIC PEANUT BUTTER, ORGANIC ROASTED SOYBEANS, SOY PROTEIN ISOLATE, PEANUTS, PEANUT FLOUR, RICE FLOUR, ORGANIC SOY FLOUR, ORGANIC OAT FIBER, NATURAL FLAVORS, SEA SALT, BARLEY MALT EXTRACT. VITAMINS & MINERALS: DICALCIUM PHOSPHATE, MAGNESIUM OXIDE, ASCORBIC ACID (VIT. C), DL-ALPHA TOCOPHERYL ACETATE (VIT. E), BETA CAROTENE (VIT. A), NIACINAMIDE (VIT. B3), ERGOCALCIFEROL (VIT. D2), THIAMINE MONONITRATE (VIT. B1), PYRIDOXINE HYDROCHLORIDE (VIT. B6), RIBOFLAVIN (VIT. B2), CYANOCOBALAMIN (VIT. B12).",,68.0,MG,1 bar,En. tyčinky,LI,28.80 oz/816 g,2023-01-28,2023-03-16,United States,,,,,1003,16.18,,70.0,,,,,,,Protein,G
118125,2508154,branded_food,"CRUNCHY PEANUT BUTTER PROTEIN BARS, CRUNCHY PEANUT BUTTER",,2023-03-16,Clif Bar and Company,CLIF,BUILDERS,722252600486,"SOY PROTEIN ISOLATE, CANE SYRUP*, BROWN RICE SYRUP*, CANE SUGAR*, PALM KERNEL OIL, VEGETABLE GLYCERIN, SOY FLOUR*, RICE FLOUR*, NATURAL FLAVORS, CHICORY FIBER SYRUP, PEANUTS*, PEANUT BUTTER*, COCOA BUTTER, RICE STARCH, HIGH OLEIC SUNFLOWER OIL*, SEA SALT, PEANUT FLOUR*, SOY LECITHIN, MIXED TOCOPHEROLS (ANTIOXIDANT).",,68.0,MG,1 BAR,En. tyčinky,LI,28.80 oz/816 g,2023-01-23,2023-03-16,United States,,,,,1004,16.18,,70.0,,,,,,,Lipid (tuk),G
118126,2508154,branded_food,"CRUNCHY PEANUT BUTTER PROTEIN BARS, CRUNCHY PEANUT BUTTER",,2023-03-16,Clif Bar and Company,CLIF,BUILDERS,722252600486,"SOY PROTEIN ISOLATE, CANE SYRUP*, BROWN RICE SYRUP*, CANE SUGAR*, PALM KERNEL OIL, VEGETABLE GLYCERIN, SOY FLOUR*, RICE FLOUR*, NATURAL FLAVORS, CHICORY FIBER SYRUP, PEANUTS*, PEANUT BUTTER*, COCOA BUTTER, RICE STARCH, HIGH OLEIC SUNFLOWER OIL*, SEA SALT, PEANUT FLOUR*, SOY LECITHIN, MIXED TOCOPHEROLS (ANTIOXIDANT).",,68.0,MG,1 BAR,En. tyčinky,LI,28.80 oz/816 g,2023-01-23,2023-03-16,United States,,,,,1003,29.41,,70.0,,,,,,,Protein,G
118146,2508172,branded_food,"CHOCOLATE PROTEIN BARS, CHOCOLATE",,2023-03-16,Clif Bar and Company,CLIF,BUILDERS,722252616425,"INGREDIENTS: SOY PROTEIN ISOLATE, CANE SYRUP*, CANE SUGAR*, BROWN RICE SYRUP*, PALM KERNEL OIL, VEGETABLE GLYCERIN, UNSWEETENED CHOCOLATE++, SOY FLOUR*, RICE FLOUR*, CHICORY FIBRE SYRUP, ROASTED SOYBEANS*, COCOA, SOY PROTEIN CONCENTRATE*, NATURAL FLAVOURS, HIGH-OLEIC SUNFLOWER OIL*, RICE STARCH, SOY LECITHIN, ALKALIZED COCOA++, SEA SALT.",,68.0,MG,1 bar,En. tyčinky,LI,68 g,2023-01-21,2023-03-16,United States,,,,,1004,13.24,,70.0,,,,,,,Lipid (tuk),G
118147,2508172,branded_food,"CHOCOLATE PROTEIN BARS, CHOCOLATE",,2023-03-16,Clif Bar and Company,CLIF,BUILDERS,722252616425,"INGREDIENTS: SOY PROTEIN ISOLATE, CANE SYRUP*, CANE SUGAR*, BROWN RICE SYRUP*, PALM KERNEL OIL, VEGETABLE GLYCERIN, UNSWEETENED CHOCOLATE++, SOY FLOUR*, RICE FLOUR*, CHICORY FIBRE SYRUP, ROASTED SOYBEANS*, COCOA, SOY PROTEIN CONCENTRATE*, NATURAL FLAVOURS, HIGH-OLEIC SUNFLOWER OIL*, RICE STARCH, SOY LECITHIN, ALKALIZED COCOA++, SEA SALT.",,68.0,MG,1 bar,En. tyčinky,LI,68 g,2023-01-21,2023-03-16,United States,,,,,1003,29.41,,70.0,,,,,,,Protein,G
118250,2509462,branded_food,"PEANUT BUTTER AND JELLY HIGH PROTEIN BAKED BAR, PEANUT BUTTER AND JELLY",,2023-03-16,Pervine Foods LLC ,FITCRUNCH,,817719021116,"PROTEIN BLEND (WHEY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE), SOY PROTEIN ISOLATE, VEGETABLE OILS (PALM KERNEL OIL, PALM OIL) MALTITOL, PEAR PUREE CONCENTRATE, VEGETABLE GLYCERIN, PEANUTS, PEANUT FLOUR, GELATIN [BOVINE], GLUCOSE SYRUP SOLIDS, SORBITOL, PEANUT BUTTER (DRY ROASTED PEANUTS, PALM OIL, DEXTROSE, SALT), WATER. CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, SOYBEAN OIL, RASPBERRY PUREE CONCENTRATE, NATURAL FLAVOR, SUCRALOSE, SUNFLOWER LECITHIN, ELDERBERRY JUICE CONCENTRATE, BAKING SODA, MONO & DIGLYCERIDES, SWEET WHEY, POTASSIUM SORBATE (PRESERVATIVE), SOY LECITHIN, BETA-CAROTENE (FOR COLOR), VITAMIN A PALMITATE, TITANIUM DIOXIDE, VANILLA POWDER AND ALMOND.",,46.0,IU,1 bar,En. tyčinky,LI,1.62 oz/46 g,2023-01-18,2023-03-16,United States,,,,,1004,17.39,,70.0,,,,,,,Lipid (tuk),G
118251,2509462,branded_food,"PEANUT BUTTER AND JELLY HIGH PROTEIN BAKED BAR, PEANUT BUTTER AND JELLY",,2023-03-16,Pervine Foods LLC ,FITCRUNCH,,817719021116,"PROTEIN BLEND (WHEY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE), SOY PROTEIN ISOLATE, VEGETABLE OILS (PALM KERNEL OIL, PALM OIL) MALTITOL, PEAR PUREE CONCENTRATE, VEGETABLE GLYCERIN, PEANUTS, PEANUT FLOUR, GELATIN [BOVINE], GLUCOSE SYRUP SOLIDS, SORBITOL, PEANUT BUTTER (DRY ROASTED PEANUTS, PALM OIL, DEXTROSE, SALT), WATER. CONTAINS 2% OR LESS OF THE FOLLOWING: SALT, SOYBEAN OIL, RASPBERRY PUREE CONCENTRATE, NATURAL FLAVOR, SUCRALOSE, SUNFLOWER LECITHIN, ELDERBERRY JUICE CONCENTRATE, BAKING SODA, MONO & DIGLYCERIDES, SWEET WHEY, POTASSIUM SORBATE (PRESERVATIVE), SOY LECITHIN, BETA-CAROTENE (FOR COLOR), VITAMIN A PALMITATE, TITANIUM DIOXIDE, VANILLA POWDER AND ALMOND.",,46.0,IU,1 bar,En. tyčinky,LI,1.62 oz/46 g,2023-01-18,2023-03-16,United States,,,,,1003,34.78,,70.0,,,,,,,Protein,G
120093,2540828,branded_food,"CARROT, RAISIN + CINNAMON SOFT-BAKED OAT BARS, CARROT, RAISIN + CINNAMON",,2023-05-25,"Nurture, Inc.",HAPPY MAMA,PRENATAL,819573013122,"INGREDIENTS: ORGANIC GLUTEN FREE ROLLED OATS, ORGANIC AGAVE SYRUP, ORGANIC PRUNE PASTE, ORGANIC AGAVE INULIN, ORGANIC MILLED FLAX SEED, ORGANIC RAISINS (ORGANIC RAISINS, ORGANIC SUNFLOWER OIL), ORGANIC WHOLE GRAIN CRISPY RICE (ORGANIC WHOLE GRAIN BROWN RICE FLOUR, CALCIUM CARBONATE), ORGANIC CARROT POWDER, VITAMIN AND MINERAL BLEND (CALCIUM CARBONATE, CHOLINE BITARTRATE), ORGANIC VEGETABLE GLYCERIN, ORGANIC VANILLA EXTRACT, BAKING POWDER (ORGANIC GRAPE JUICE CONCENTRATE EXTRACTS, ORGANIC CORN STARCH, SODIUM BICARBONATE (FOR LEAVENING)), DHA ALGAL OIL, ORGANIC GROUND CINNAMON, MIXED TOCOPHEROLS (TO PRESERVE FRESHNESS).",,45.0,GRM,1 bar,En. tyčinky,LI,23.7 oz/675 g,2020-06-09,2023-05-25,United States,,,,,1004,5.56,,70.0,,,,,,,Lipid (tuk),G
120094,2540828,branded_food,"CARROT, RAISIN + CINNAMON SOFT-BAKED OAT BARS, CARROT, RAISIN + CINNAMON",,2023-05-25,"Nurture, Inc.",HAPPY MAMA,PRENATAL,819573013122,"INGREDIENTS: ORGANIC GLUTEN FREE ROLLED OATS, ORGANIC AGAVE SYRUP, ORGANIC PRUNE PASTE, ORGANIC AGAVE INULIN, ORGANIC MILLED FLAX SEED, ORGANIC RAISINS (ORGANIC RAISINS, ORGANIC SUNFLOWER OIL), ORGANIC WHOLE GRAIN CRISPY RICE (ORGANIC WHOLE GRAIN BROWN RICE FLOUR, CALCIUM CARBONATE), ORGANIC CARROT POWDER, VITAMIN AND MINERAL BLEND (CALCIUM CARBONATE, CHOLINE BITARTRATE), ORGANIC VEGETABLE GLYCERIN, ORGANIC VANILLA EXTRACT, BAKING POWDER (ORGANIC GRAPE JUICE CONCENTRATE EXTRACTS, ORGANIC CORN STARCH, SODIUM BICARBONATE (FOR LEAVENING)), DHA ALGAL OIL, ORGANIC GROUND CINNAMON, MIXED TOCOPHEROLS (TO PRESERVE FRESHNESS).",,45.0,GRM,1 bar,En. tyčinky,LI,23.7 oz/675 g,2020-06-09,2023-05-25,United States,,,,,1003,8.89,,70.0,,,,,,,Protein,G
120736,2550641,branded_food,"KOREAN CHILI SWEET & SPICY ALMOND BARS, KOREAN CHILI",,2023-05-25,KIND Inc.,KIND,,602652184376,"ALMONDS, PUMPKIN SEEDS, GLUCOSE SYRUP, HONEY, PEA PROTEIN ISOLATE, GOCHUJANG SEASONING (GOCHUGARU CHILI, CABBAGE, SPICES, DISTILLED VINEGAR, ONION POWDER, RED BELL PEPPER, GARLIC POWDER, LACTIC ACID, GARLIC OIL, CHILI PEPPER EXTRACT), BLACK SESAME SEEDS, PEA STARCH, RICE FLOUR, SUNFLOWER LECITHIN, CASCABEL CHILI, SEA SALT.",,45.0,GRM,1 BAR,En. tyčinky,LI,6.4 oz/180 g,2023-04-28,2023-05-25,United States,,,,,1004,35.56,,70.0,,,,,,,Lipid (tuk),G
120737,2550641,branded_food,"KOREAN CHILI SWEET & SPICY ALMOND BARS, KOREAN CHILI",,2023-05-25,KIND Inc.,KIND,,602652184376,"ALMONDS, PUMPKIN SEEDS, GLUCOSE SYRUP, HONEY, PEA PROTEIN ISOLATE, GOCHUJANG SEASONING (GOCHUGARU CHILI, CABBAGE, SPICES, DISTILLED VINEGAR, ONION POWDER, RED BELL PEPPER, GARLIC POWDER, LACTIC ACID, GARLIC OIL, CHILI PEPPER EXTRACT), BLACK SESAME SEEDS, PEA STARCH, RICE FLOUR, SUNFLOWER LECITHIN, CASCABEL CHILI, SEA SALT.",,45.0,GRM,1 BAR,En. tyčinky,LI,6.4 oz/180 g,2023-04-28,2023-05-25,United States,,,,,1003,22.22,,70.0,,,,,,,Protein,G
122374,2569765,branded_food,TELMA CRUNCHEE! ORIGINAL CEREAL BARS,,2023-06-29,Royal Wine Corporation,KEDEM KIDS,,73490132834,"TOASTED CORN FLAKES (43%) [CORN FLOUR, SUGAR, BARLEY MALT EXTRACT, MONO AND DI-GLYCERIDES OF FATTY ACIDS, ARTIFICIAL FLAVOR, VITAMIN AND MINERAL MIXTURE], SUGAR, PALM OIL, SKIM MILK POWDER, WHOLE MILK POWDER, INULIN DIETARY FIBERS, CALCIUM CARBONATE, SALT, EMULSIFIER: SOY LECITHIN, FATTY ACID ESTERS, ARTIFICIAL FLAVOR",,26.0,GRM,1 bar (26g),En. tyčinky,LI,0.9 oz,2023-05-23,2023-06-29,United States,,,,,1004,23.08,,70.0,,,,,,,Lipid (tuk),G
122375,2569765,branded_food,TELMA CRUNCHEE! ORIGINAL CEREAL BARS,,2023-06-29,Royal Wine Corporation,KEDEM KIDS,,73490132834,"TOASTED CORN FLAKES (43%) [CORN FLOUR, SUGAR, BARLEY MALT EXTRACT, MONO AND DI-GLYCERIDES OF FATTY ACIDS, ARTIFICIAL FLAVOR, VITAMIN AND MINERAL MIXTURE], SUGAR, PALM OIL, SKIM MILK POWDER, WHOLE MILK POWDER, INULIN DIETARY FIBERS, CALCIUM CARBONATE, SALT, EMULSIFIER: SOY LECITHIN, FATTY ACID ESTERS, ARTIFICIAL FLAVOR",,26.0,GRM,1 bar (26g),En. tyčinky,LI,0.9 oz,2023-05-23,2023-06-29,United States,,,,,1003,7.69,,70.0,,,,,,,Protein,G
123509,2583287,branded_food,"KETO KARAMELL CHOKLAD SWEDISH-STYLE SNACK BAR, MILK CHOCOLATE; CARAMEL",,2023-06-29,"Luthman Backlund Foods USA Inc., aka LUB Foods USA Inc",N!CK'S,,850009682406,"MILK PROTEIN (MILK PROTEIN CONCENTRATE, WHEY PROTEIN CONCENTRATE, HYDROLYZED CASEIN), SOLUBLE CORN FIBER, HYDROLYZED COLLAGEN, ERYTHRITOL, COCOA BUTTER, POLYDEXTROSE, MILK, VEGETABLE GLYCEROL, EGG WHITES, CHOCOLATE LIQUOR, XYLITOL, CHICORY ROOT FIBER, UNSALTED BUTTER FROM SWEET CREAM, SKIM MILK, COCOA POWDER PROCESSED WITH ALKALI, SORBITOL, SALT, SUNFLOWER LECITHIN, NATURAL FLAVORS, STEVIOL GLYCOSIDES",,50.0,GRM,50 g,En. tyčinky,LI,1.76 oz,2023-05-23,2023-06-29,United States,,,,,1004,14.0,,70.0,,,,,,,Lipid (tuk),G
